GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "28000","Mississippi",5,CAEMP25N,2002,"...","   Military","Number of jobs",35124,35230,35828,34466,31344,30197,30225,31246,31078,31227,30656,30330,29259,28194,27550,27013,27218
 "28000","Mississippi",5,CAEMP25N,2010,"...","   State and local","Number of jobs",214329,217456,219720,222038,219736,218918,223121,225916,226829,223542,222697,223282,222007,222389,221501,220830,219283
 "28000","Mississippi",5,CAEMP25N,2011,"...","    State government","Number of jobs",67730,68048,68000,68240,65636,65761,66578,67444,68177,67211,66821,66788,66148,67596,67105,65918,65176
 "28000","Mississippi",5,CAEMP25N,2012,"...","    Local government","Number of jobs",146599,149408,151720,153798,154100,153157,156543,158472,158652,156331,155876,156494,155859,154793,154396,154912,154107
 "29000","Missouri",4,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",3451902,3437494,3444535,3478558,3533315,3586453,3636220,3625612,3522652,3475301,3506571,3528129,3565922,3597358,3656471,3702082,3738168
 "29000","Missouri",4,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",2831268,2810287,2801078,2811762,2839426,2877047,2893386,2890129,2779356,2739181,2744993,2776672,2808712,2834816,2886985,2925546,2948639
 "29000","Missouri",4,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",620634,627207,643457,666796,693889,709406,742834,735483,743296,736120,761578,751457,757210,762542,769486,776536,789529
 "29000","Missouri",4,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",111581,105730,101400,98668,97237,94909,96466,95448,94323,93508,92374,90260,90833,89692,89039,89026,89096
 "29000","Missouri",4,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",509053,521477,542057,568128,596652,614497,646368,640035,648973,642612,669204,661197,666377,672850,680447,687510,700433
 "29000","Missouri",4,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",122590,116521,111174,106865,106656,103920,104187,104343,102576,102337,101211,99353,99499,96823,99010,99277,96096
 "29000","Missouri",4,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",3329312,3320973,3333361,3371693,3426659,3482533,3532033,3521269,3420076,3372964,3405360,3428776,3466423,3500535,3557461,3602805,3642072
 "29000","Missouri",4,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",2859017,2848255,2858048,2896399,2951012,3002837,3046091,3027299,2920599,2881842,2924212,2952355,2990566,3027923,3086517,3131756,3170691
 "29000","Missouri",4,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",10588,11838,10784,11289,11563,11283,11513,11845,11844,12156,12513,13069,13146,13680,12986,13328,13199
 "29000","Missouri",4,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",6876,6287,6795,6728,7381,7167,7711,8679,7846,8635,7946,9621,9832,9228,9565,9926,10463
 "29000","Missouri",4,CAEMP25N,300,"22","   Utilities","Number of jobs",12976,12903,12279,12142,12164,12344,12746,12862,13025,13018,12647,12488,12455,12344,12429,12605,13198
 "29000","Missouri",4,CAEMP25N,400,"23","   Construction","Number of jobs",207583,204222,209493,216639,226009,232270,232288,220869,195774,177981,174943,177019,179327,180894,182809,192181,196348
 "29000","Missouri",4,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",350953,332411,320093,321698,318931,317955,312225,300192,267545,254412,258548,261084,266371,268906,274727,277813,281450
 "29000","Missouri",4,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",129363,127459,126816,128582,131639,132956,134741,134838,127906,125736,126598,127315,128701,136067,136280,130274,130733
 "29000","Missouri",4,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",381982,385900,387687,387578,394708,393693,393135,382326,371706,365625,371022,371144,372545,377078,384813,386624,384473
 "29000","Missouri",4,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",129328,126429,121774,120502,122060,124683,128095,123880,117997,112586,114687,117083,120239,121613,128770,129917,132327
 "29000","Missouri",4,CAEMP25N,900,"51","   Information","Number of jobs",81901,76583,74412,72467,71362,70928,71751,72604,70449,64306,61917,60983,61077,61156,58442,57999,56787
 "29000","Missouri",4,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",155155,157165,158782,158259,159931,162917,170318,176741,184537,182195,190923,190319,189263,185358,187346,192948,200058
 "29000","Missouri",4,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",107668,108992,115977,124917,134104,138644,144101,143320,139220,142557,145144,142549,143020,147680,151141,155334,159317
 "29000","Missouri",4,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",166666,164985,166465,171956,176822,182225,189746,192473,185450,182571,185218,191777,194507,197861,210314,216710,223687
 "29000","Missouri",4,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",73536,70416,67963,65544,69479,70666,68626,68286,61977,63618,65620,62827,65819,68879,68343,69720,70081
 "29000","Missouri",4,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",165940,164417,166289,171292,175481,185391,193630,195854,184979,192555,197429,195977,200611,203119,204255,207160,203846
 "29000","Missouri",4,CAEMP25N,1500,"61","   Educational services","Number of jobs",61045,63594,65956,66169,67933,70270,69808,71489,74184,76125,76723,79412,80608,81962,82730,82544,83262
 "29000","Missouri",4,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",332827,341306,347237,351194,355725,363814,374214,381027,386927,393073,400355,416211,422918,422525,433340,441231,450527
 "29000","Missouri",4,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",64457,66278,66184,68114,69693,69318,71523,73757,72187,72272,72106,72875,73860,75599,71888,74325,73719
 "29000","Missouri",4,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",226725,229916,233775,238741,242677,250260,252555,251350,245411,244874,246114,248499,253492,259085,267477,273679,278837
 "29000","Missouri",4,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",193448,197154,199287,202588,203350,206053,207365,204907,201635,197547,203759,202103,202775,204889,208862,207438,208379
 "29000","Missouri",4,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",470295,472718,475313,475294,475647,479696,485942,493970,499477,491122,481148,476421,475857,472612,470944,471049,471381
 "29000","Missouri",4,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",57818,59724,59092,58054,57880,57377,58048,59261,61399,63307,60700,58654,57384,56958,57502,58423,58416
 "29000","Missouri",4,CAEMP25N,2002,"...","   Military","Number of jobs",38182,38129,38344,39045,36315,38069,40412,41474,42079,38068,37665,36843,37855,35203,35527,35041,35716
 "29000","Missouri",4,CAEMP25N,2010,"...","   State and local","Number of jobs",374295,374865,377877,378195,381452,384250,387482,393235,395999,389747,382783,380924,380618,380451,377915,377585,377249
 "29000","Missouri",4,CAEMP25N,2011,"...","    State government","Number of jobs",111584,107491,112276,113199,112960,112278,111473,111875,110791,108405,105794,104656,104787,104114,104046,104207,103661
 "29000","Missouri",4,CAEMP25N,2012,"...","    Local government","Number of jobs",262711,267374,265601,264996,268492,271972,276009,281360,285208,281342,276989,276268,275831,276337,273869,273378,273588
 "30000","Montana",7,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",559924,564643,571215,585514,600577,616927,635627,636171,619407,616344,623175,633135,641917,648806,660194,667559,675904
 "30000","Montana",7,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",414029,417747,423152,433558,442786,455501,466205,466766,449985,447230,451230,460264,466811,470408,479194,484003,489276
 "30000","Montana",7,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",145895,146896,148063,151956,157791,161426,169422,169405,169422,169114,171945,172871,175106,178398,181000,183556,186628
 "30000","Montana",7,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",26245,25943,24817,24130,23831,23281,24114,24065,24209,24067,23865,23127,23534,23297,23302,23196,22937
 "30000","Montana",7,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",119650,120953,123246,127826,133960,138145,145308,145340,145213,145047,148080,149744,151572,155101,157698,160360,163691
 "30000","Montana",7,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",32404,32105,30480,29768,29084,28436,28881,29088,28921,28828,29353,29795,30152,29704,30169,30150,30986
 "30000","Montana",7,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",527520,532538,540735,555746,571493,588491,606746,607083,590486,587516,593822,603340,611765,619102,630025,637409,644918
 "30000","Montana",7,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",437371,442624,448211,462329,478625,495746,513207,512911,494476,490410,497787,508181,516656,523790,534685,541330,548764
 "30000","Montana",7,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",7046,7863,7097,7246,7183,7053,7321,7457,7005,7122,7182,7561,7717,8016,7722,7893,7815
 "30000","Montana",7,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",7018,6728,6936,7907,8499,9339,10219,10959,9640,11092,11277,14857,14759,14320,13666,12802,13141
 "30000","Montana",7,CAEMP25N,300,"22","   Utilities","Number of jobs",3226,2965,2885,2963,2998,3076,3146,3231,3186,3163,3205,3292,3292,3271,3234,3284,3288
 "30000","Montana",7,CAEMP25N,400,"23","   Construction","Number of jobs",38480,38377,41068,44018,48358,51377,54058,50417,43377,40842,40272,40880,42066,42969,44681,46329,47530
 "30000","Montana",7,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",24436,23178,22028,22289,22766,23405,23944,23417,21222,19857,20675,21545,22652,23022,23459,24262,25050
 "30000","Montana",7,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",17145,16910,17203,17840,18173,18433,18738,18537,17871,17517,17594,18216,19142,20040,20876,19367,19169
 "30000","Montana",7,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",69283,69678,69481,70899,72348,73456,76066,75486,72342,70321,70942,70945,71918,73734,75385,75149,74894
 "30000","Montana",7,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",17434,17205,16843,16980,17741,18284,18548,18030,17585,17434,18402,19306,19728,19892,20117,19615,19644
 "30000","Montana",7,CAEMP25N,900,"51","   Information","Number of jobs",9401,9041,9060,9296,9490,9442,9333,9377,9129,9096,9036,8718,8780,8366,8111,8286,8345
 "30000","Montana",7,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",20321,21136,21403,21559,21744,22345,23544,24824,25904,25097,26195,25298,25194,24432,24831,25484,26022
 "30000","Montana",7,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",19228,19233,20574,22574,24866,27049,28991,29633,29380,30470,31597,31407,32221,33679,34981,36028,37239
 "30000","Montana",7,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",28502,29221,29421,30847,31468,32663,34107,34385,33181,33696,33961,34372,35222,35627,36986,37575,38178
 "30000","Montana",7,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",1383,1519,1404,1161,1165,1234,1479,1827,1896,1995,2302,2388,2253,2334,2505,2777,2810
 "30000","Montana",7,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",21470,21659,22621,23460,24103,26295,28073,27210,26206,26578,27157,27520,25620,25214,24996,24741,24793
 "30000","Montana",7,CAEMP25N,1500,"61","   Educational services","Number of jobs",5706,6041,6167,6380,6990,7623,7334,7515,7655,7873,8016,8138,8638,9070,9173,8945,9083
 "30000","Montana",7,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",55921,57806,58310,59528,61026,62571,64300,66094,67445,68410,68132,70151,71271,71599,73014,75200,76839
 "30000","Montana",7,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",14086,14996,15892,16370,17138,18071,19120,19444,18816,18628,18893,19037,19523,20177,19835,20575,20718
 "30000","Montana",7,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",46152,46994,47738,48886,49780,50600,51192,51825,49991,49396,50493,51847,53533,54241,56256,57996,58748
 "30000","Montana",7,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",31133,32074,32080,32126,32789,33430,33694,33243,32645,31823,32456,32703,33127,33787,34857,35022,35458
 "30000","Montana",7,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",90149,89914,92524,93417,92868,92745,93539,94172,96010,97106,96035,95159,95109,95312,95340,96079,96154
 "30000","Montana",7,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",13053,13809,14029,13864,13512,13513,13404,13634,14177,14855,13873,13563,13077,13000,13050,13302,13214
 "30000","Montana",7,CAEMP25N,2002,"...","   Military","Number of jobs",8361,8405,8506,8466,8248,8253,8177,8204,8004,8097,8188,8315,8299,8063,7863,7836,7810
 "30000","Montana",7,CAEMP25N,2010,"...","   State and local","Number of jobs",68735,67700,69989,71087,71108,70979,71958,72334,73829,74154,73974,73281,73733,74249,74427,74941,75130
 "30000","Montana",7,CAEMP25N,2011,"...","    State government","Number of jobs",24183,23119,24566,25199,25722,25488,26369,25984,26468,26417,26854,26803,27287,27714,27359,27259,27174
 "30000","Montana",7,CAEMP25N,2012,"...","    Local government","Number of jobs",44552,44581,45423,45888,45386,45491,45589,46350,47361,47737,47120,46478,46446,46535,47068,47682,47956
 "31000","Nebraska",4,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",1175112,1165989,1169200,1180180,1192178,1208025,1230935,1237365,1223177,1219802,1232457,1251258,1266477,1283095,1303417,1311914,1319214
 "31000","Nebraska",4,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",951554,945677,948562,955181,962567,972964,986050,990945,969796,966605,970527,988861,1000260,1013641,1030768,1036447,1040572
 "31000","Nebraska",4,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",223558,220312,220638,224999,229611,235061,244885,246420,253381,253197,261930,262397,266217,269454,272649,275467,278642
 "31000","Nebraska",4,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",49442,44096,41715,40622,40270,39165,39018,39564,40013,41220,41738,41806,41883,41485,41203,40902,40048
 "31000","Nebraska",4,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",174116,176216,178923,184377,189341,195896,205867,206856,213368,211977,220192,220591,224334,227969,231446,234565,238594
 "31000","Nebraska",4,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",63301,57003,55345,53300,52054,50315,49869,49906,51627,54213,55431,53922,54160,53653,57292,55387,55464
 "31000","Nebraska",4,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",1111811,1108986,1113855,1126880,1140124,1157710,1181066,1187459,1171550,1165589,1177026,1197336,1212317,1229442,1246125,1256527,1263750
 "31000","Nebraska",4,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",947873,940755,944155,956159,969323,985353,1009387,1014146,995379,988447,1002560,1023849,1039007,1055450,1071525,1080895,1087936
 "31000","Nebraska",4,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",6771,7141,6557,7073,7363,7386,8549,8940,9643,10006,10520,10695,11219,11744,10371,10906,10613
 "31000","Nebraska",4,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",2201,2059,2368,2237,2213,2270,2031,2592,2464,2837,2543,3560,3647,3673,3658,3633,3851
 "31000","Nebraska",4,CAEMP25N,300,"22","   Utilities","Number of jobs",1597,1803,2040,2024,1807,1750,1818,2058,2085,1835,1769,1756,1456,1428,1309,1417,1651
 "31000","Nebraska",4,CAEMP25N,400,"23","   Construction","Number of jobs",65241,64740,67301,69192,68960,70035,72599,72198,69332,63759,62463,64957,67423,69843,71902,74749,75901
 "31000","Nebraska",4,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",113289,108768,104758,103156,103891,104454,104672,104365,96628,94486,96880,98338,100060,100842,100872,100647,102145
 "31000","Nebraska",4,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",45298,44153,43365,43300,43404,43765,43758,44664,43982,43166,43782,44131,44769,47198,46886,44653,43764
 "31000","Nebraska",4,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",137758,134464,134433,134512,136142,135292,135447,133565,130087,128618,129838,130339,131244,133514,136219,136161,134936
 "31000","Nebraska",4,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",52373,53950,56441,58289,61234,61933,64344,63393,60639,59573,60855,62025,62193,62762,65227,62804,62725
 "31000","Nebraska",4,CAEMP25N,900,"51","   Information","Number of jobs",25310,23557,22806,22363,22641,21879,22025,21123,19641,19120,19418,19411,19540,19633,20018,21037,20724
 "31000","Nebraska",4,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",65112,65380,66279,66843,67847,69267,72766,75744,78523,77426,80341,79563,80096,79175,80240,83387,85447
 "31000","Nebraska",4,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",28257,28076,28968,30999,32539,34496,36467,37005,37502,39274,41325,41216,42873,44723,46316,47709,49034
 "31000","Nebraska",4,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",49779,49356,50236,52954,53629,56830,59268,61110,60175,60709,60813,62518,62080,62279,63714,62761,63999
 "31000","Nebraska",4,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",13324,14482,13159,13930,14993,15891,17684,17486,17735,17742,17231,17338,19996,21173,22903,22574,22806
 "31000","Nebraska",4,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",62758,59579,57859,57895,57826,59618,60397,60120,56334,56497,57255,59392,60947,63069,63686,65935,64797
 "31000","Nebraska",4,CAEMP25N,1500,"61","   Educational services","Number of jobs",19143,19909,20140,19826,20316,20686,21154,21470,22384,23183,22807,22814,22936,23369,23942,23743,23859
 "31000","Nebraska",4,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",109828,112115,115029,116762,118094,121357,125183,127569,128653,130499,131896,139450,139909,140259,140977,143639,144418
 "31000","Nebraska",4,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",17487,18034,18277,18976,19342,19891,20974,21857,22103,21776,22047,22760,23311,24006,23888,24529,25151
 "31000","Nebraska",4,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",70887,70080,71035,72053,73176,74190,75298,75117,73937,73883,75345,76802,78168,79215,79950,82077,83088
 "31000","Nebraska",4,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",61460,63109,63104,63775,63906,64363,64953,63770,63532,64058,65432,66784,67140,67545,69447,68534,69027
 "31000","Nebraska",4,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",163938,168231,169700,170721,170801,172357,171679,173313,176171,177142,174466,173487,173310,173992,174600,175632,175814
 "31000","Nebraska",4,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",15724,16364,16704,16586,16364,16283,15995,16183,16564,17367,16686,16714,16533,16686,16690,16773,16867
 "31000","Nebraska",4,CAEMP25N,2002,"...","   Military","Number of jobs",14671,14805,14808,14798,14002,13894,13462,13788,13752,13421,13281,13123,12799,12567,12499,12643,12630
 "31000","Nebraska",4,CAEMP25N,2010,"...","   State and local","Number of jobs",133543,137062,138188,139337,140435,142180,142222,143342,145855,146354,144499,143650,143978,144739,145411,146216,146317
 "31000","Nebraska",4,CAEMP25N,2011,"...","    State government","Number of jobs",32131,34141,34577,34930,35079,35054,35187,34701,35050,34804,33998,34136,34262,34344,34575,34487,34473
 "31000","Nebraska",4,CAEMP25N,2012,"...","    Local government","Number of jobs",101412,102921,103611,104407,105356,107126,107035,108641,110805,111550,110501,109514,109716,110395,110836,111729,111844
 "32000","Nevada",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",1285310,1299543,1353123,1441158,1533724,1604488,1643860,1619014,1512913,1478054,1501839,1519198,1561388,1610463,1665161,1724769,1775729
 "32000","Nevada",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",1081457,1085051,1122817,1190151,1259506,1316861,1330265,1301090,1185067,1153901,1161009,1179620,1207788,1251274,1292456,1329421,1371359
 "32000","Nevada",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",203853,214492,230306,251007,274218,287627,313595,317924,327846,324153,340830,339578,353600,359189,372705,395348,404370
 "32000","Nevada",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",2942,2912,2776,2710,2699,2641,2728,2868,3026,3254,3388,3553,3607,3652,3678,3499,3499
 "32000","Nevada",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",200911,211580,227530,248297,271519,284986,310867,315056,324820,320899,337442,336025,349993,355537,369027,391849,400871
 "32000","Nevada",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",5311,4815,5107,4943,4934,4907,4716,4953,5038,5354,5368,5658,5852,5761,5727,5663,6102
 "32000","Nevada",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",1279999,1294728,1348016,1436215,1528790,1599581,1639144,1614061,1507875,1472700,1496471,1513540,1555536,1604702,1659434,1719106,1769627
 "32000","Nevada",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",1144477,1153110,1201788,1285444,1372868,1437683,1470255,1440612,1336618,1303611,1329932,1348219,1388877,1436661,1490758,1548030,1594365
 "32000","Nevada",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",1413,1611,1418,1518,1458,1476,1627,1659,1629,1585,1686,1697,1675,1759,1667,1746,1702
 "32000","Nevada",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",12060,11154,11626,12275,12993,13966,15385,16489,15546,17025,18018,22129,21400,20078,19966,19756,20673
 "32000","Nevada",8,CAEMP25N,300,"22","   Utilities","Number of jobs",4600,5131,5171,5258,4789,4779,4731,4852,4768,4542,4346,4227,4175,4098,4272,4602,4961
 "32000","Nevada",8,CAEMP25N,400,"23","   Construction","Number of jobs",107342,108545,117943,136969,155711,163998,154566,135790,98674,75642,68320,67968,72990,79684,86479,93398,101219
 "32000","Nevada",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",46319,45959,46768,49137,51579,54149,54359,52050,44452,41664,42571,43632,45766,46745,47749,49644,54344
 "32000","Nevada",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",38151,38336,37818,39423,41844,43774,44251,43589,39711,37488,37627,37409,38021,41723,42714,39834,41214
 "32000","Nevada",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",136163,138589,144622,150752,158252,164613,168248,165464,154830,152353,155180,158421,163228,168986,173485,174855,176676
 "32000","Nevada",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",42493,42164,42756,45859,49485,53006,57207,57329,53951,53215,56069,58934,59986,64057,72817,87722,92139
 "32000","Nevada",8,CAEMP25N,900,"51","   Information","Number of jobs",22051,19854,19286,18920,19343,20053,20977,20052,18082,17692,17615,17890,18460,19512,19042,20409,20367
 "32000","Nevada",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",64585,64604,67175,68924,72702,74084,80318,83569,89737,83023,87206,84914,87827,81913,85011,88354,92442
 "32000","Nevada",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",58410,62604,69980,81107,92050,99027,103815,100676,95680,94364,95627,92628,93725,95933,98669,100942,103487
 "32000","Nevada",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",63484,65448,69652,76697,79689,84472,89239,87958,82722,81695,81850,82832,85512,88524,92439,94350,96868
 "32000","Nevada",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",9297,9327,9307,11748,14468,16758,18970,22176,21447,21738,21401,23005,23674,24709,27038,30911,32486
 "32000","Nevada",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",81616,80942,85772,95304,102742,109833,109132,101940,92606,95137,100631,102559,106779,111394,118008,125757,127911
 "32000","Nevada",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",6041,6868,7539,8350,9721,10620,11801,12574,13174,13960,13991,14160,14795,16050,16384,16837,17259
 "32000","Nevada",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",75309,79083,83178,87198,91492,94973,100387,104826,106853,109665,113017,115587,118880,123386,129051,135539,140702
 "32000","Nevada",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",41382,42449,44159,45831,47433,48610,50770,50006,47122,46697,48739,49521,50378,53066,51582,54071,55622
 "32000","Nevada",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",283200,277023,282522,291651,305808,314950,316622,312076,289293,290878,296930,298004,305092,316994,322294,325186,328629
 "32000","Nevada",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",50561,53419,55096,58523,61309,64542,67850,67537,66341,65248,69108,72702,76514,78050,82091,84117,85664
 "32000","Nevada",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",135522,141618,146228,150771,155922,161898,168889,173449,171257,169089,166539,165321,166659,168041,168676,171076,175262
 "32000","Nevada",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",14709,15900,16836,16781,17002,17058,17100,17499,17897,18743,17744,18243,18387,18113,18564,18899,19208
 "32000","Nevada",8,CAEMP25N,2002,"...","   Military","Number of jobs",12002,12772,13527,13832,13859,14053,14672,15686,15940,17002,17848,18300,18608,18484,17920,17920,18220
 "32000","Nevada",8,CAEMP25N,2010,"...","   State and local","Number of jobs",108811,112946,115865,120158,125061,130787,137117,140264,137420,133344,130947,128778,129664,131444,132192,134257,137834
 "32000","Nevada",8,CAEMP25N,2011,"...","    State government","Number of jobs",27548,28698,29083,30560,31569,32171,33324,35318,36012,35250,35185,34387,34761,35096,35199,35392,36512
 "32000","Nevada",8,CAEMP25N,2012,"...","    Local government","Number of jobs",81263,84248,86782,89598,93492,98616,103793,104946,101408,98094,95762,94391,94903,96348,96993,98865,101322
 "33000","New Hampshire",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",788168,788484,797648,812823,825600,835582,848001,844862,820809,813707,818789,824361,835032,844623,860799,873508,883304
 "33000","New Hampshire",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",640657,635883,637305,643788,648879,655750,658831,656967,633060,629907,633733,640426,647086,655565,666446,676434,682227
 "33000","New Hampshire",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",147511,152601,160343,169035,176721,179832,189170,187895,187749,183800,185056,183935,187946,189058,194353,197074,201077
 "33000","New Hampshire",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",3264,3481,3404,3328,3327,3265,3983,3979,3997,4048,4041,4071,4124,4127,4147,4141,4141
 "33000","New Hampshire",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",144247,149120,156939,165707,173394,176567,185187,183916,183752,179752,181015,179864,183822,184931,190206,192933,196936
 "33000","New Hampshire",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",4882,5045,4992,4630,4577,4396,5066,5159,5137,5173,5270,5521,5782,5791,5805,5689,5685
 "33000","New Hampshire",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",783286,783439,792656,808193,821023,831186,842935,839703,815672,808534,813519,818840,829250,838832,854994,867819,877619
 "33000","New Hampshire",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",695243,692225,699318,716337,729122,737593,748254,744061,719441,710810,718207,723916,734560,743778,760136,773340,783240
 "33000","New Hampshire",1,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",3445,3591,3113,3238,3347,3172,3226,3305,3091,2943,2952,3298,3298,3288,3189,3199,3200
 "33000","New Hampshire",1,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",882,779,905,922,950,1023,1268,1311,1176,1369,1221,1697,1582,1556,1619,1737,1808
